cq147369,no skin,20,4534,136,28,48,无书院,无巾帼,0,0,0,22,267,564,586,188,740,230,1288,1828,281,4976,2544,491906,94854
muyang1,skin,20,12155,158,35,21,书院,巾帼,2,0,2,129,733,721,715,1859,6490,2135,2919,959,335,14167,5384,20569,225508
muyang2,no skin,20,2937,146,42,144,书院,无巾帼,2,0,4,73,672,589,555,1747,6416,2128,2255,1982,332,13342,5872,7636,224710
wang77,no skin,16,6891,134,20,34,无书院,无巾帼,0,0,1,12,259,438,420,40,730,369,690,868,404,3252,1729,698518,43699
wang777,no skin,16,10958,137,19,36,无书院,无巾帼,1,0,2,8,224,448,449,58,631,372,677,599,385,2746,1561,397453,32742
wang7777,no skin,17,7755,135,20,48,无书院,无巾帼,0,0,3,26,185,590,537,55,762,263,1094,742,315,3893,2017,691022,70050
pgh123,skin,20,14430,145,35,16,无书院,无巾帼,0,2,2,195,774,775,452,1204,4755,508,1543,1462,273,10949,5240,504,149052
pgh1234,no skin,20,15137,144,39,7,无书院,无巾帼,0,2,2,74,757,752,469,1090,6378,660,1561,1352,265,9271,4434,1685,138445
pgh12345,no skin,20,13859,146,34,10,无书院,无巾帼,2,1,4,36,849,841,603,698,4453,407,1564,1477,288,7962,4253,954,156116
pgh123456,no skin,20,5110,145,27,23,书院,无巾帼,2,1,4,91,458,901,564,657,5923,551,2236,1654,325,7813,4345,9104,189611
pgh1234567,no skin,18,18590,145,25,49,无书院,无巾帼,0,1,2,23,775,624,971,1014,7055,507,1881,1020,487,7072,3778,2155,110581
pgh12345678,no skin,18,11642,148,27,45,无书院,无巾帼,1,1,0,65,561,559,337,1610,5074,239,1472,1030,412,6849,3495,5442,174189
pgh123456789,no skin,20,4600,145,21,7,无书院,无巾帼,0,1,3,54,373,489,199,2184,5241,2407,1547,1464,518,8142,4428,153651,162846
